,주차장코드,주차장명,주소,주차장 종류명,운영구분명,전화번호,주차현황 정보 제공여부명,총 주차면,유무료구분명,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분명","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),일 최대 요금,위도,경도,자치구,has_coords,has_capacity,null_count
1567,2869003,공유) 03-28구역(구),금천구 독산동 1040-0 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-20 19:54:05,무료,무료,,1154510200118.0,100.0,5.0,,,,,,금천구,0,1,6
1568,2869007,공유) 03-23구역(구),금천구 독산동 376-11,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-20 18:58:52,무료,무료,,1154510200175.0,100.0,5.0,,,,,,금천구,0,1,6
1569,2869625,청계산근린광장(구),서초구 원지동 361-1,노외 주차장,시간제 주차장,02-577-1055,미연계중,89.0,유료,야간 미개방,900.0,1800.0,900.0,1800.0,900.0,1800.0,2023-06-26 11:28:21,무료,무료,,,200.0,10.0,200.0,10.0,,,,서초구,0,1,5
1570,2869829,공유) 06-19구역(구),금천구 독산동 971-51 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 16:52:24,무료,무료,,1154510200128.0,100.0,5.0,,,,,,금천구,0,1,6
1571,2870978,공유) 11-33구역(구),금천구 시흥동 925-33,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-12-01 16:25:04,무료,무료,,1154510300117.0,100.0,5.0,,,,,,금천구,0,1,6
1572,2870987,공유) 06-01구역(구),금천구 독산동 997-17,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 15:45:29,무료,무료,,1154510200179.0,100.0,5.0,,,,,,금천구,0,1,6
1573,2870994,공유) 12-04구역(구),금천구 시흥동 1000-6 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-12-01 18:35:20,무료,무료,,1154510300178.0,100.0,5.0,,,,,,금천구,0,1,6
1574,2870996,공유) 12-01구역(구),금천구 시흥동 1000-6,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-12-01 18:24:16,무료,무료,,1154510300211.0,100.0,5.0,,,,,,금천구,0,1,6
1575,2871020,공유) 04-25구역(구),금천구 독산동 997-31 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-25 15:08:05,무료,무료,,1154510200137.0,100.0,5.0,,,,,,금천구,0,1,6
1576,2871026,공유) 04-24구역(구),금천구 독산동 993-14,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-25 15:06:37,무료,무료,0.0,1154510200226.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1577,2871235,공유) 10-30구역(구),금천구 시흥동 4-5,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-11-02 17:31:42,무료,무료,0.0,1154510300091.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1578,2871710,공유) 05-30구역(구),금천구 독산동 375-3,노외 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,16.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 15:23:26,무료,무료,40000.0,,100.0,5.0,100.0,5.0,,,,금천구,0,1,4
1579,2872094,중곡복개천 공영주차장(B)(구),광진구 중곡동 150-57 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1800.0,900.0,1500.0,0.0,2400.0,2023-12-25 18:18:36,무료,무료,100000.0,1121510100004.0,300.0,5.0,0.0,0.0,0.0,,,광진구,0,1,3
1580,2872249,공유) 05-09구역(구),금천구 독산동 1082-24,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1900.0,0.0,0.0,0.0,0.0,2023-10-25 16:32:46,무료,무료,0.0,1154510200096.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1581,2872407,공유) 12-20구역(구),금천구 시흥동 880-30 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-12-01 19:34:48,무료,무료,0.0,1154510300004.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1582,2872684,공유) 04-14구역(구),금천구 독산동 906-16,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-23 18:16:52,무료,무료,0.0,1154510200194.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1583,2872698,공유주차장(구),양천구 신정동 88-16 ,노상 주차장,거주자 우선 주차장,,120~2일이내 연계데이터 존재(통신점검중),1.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2023-04-26 13:43:13,무료,무료,0.0,1147010100023.0,0.0,0.0,0.0,0.0,0.0,,,양천구,0,1,3
1584,2872802,유료주차장(시),성동구 성수동2가 273-15,노외 주차장,시간제 주차장,,미연계중,19.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-07-24 17:46:08,무료,무료,,,500.0,10.0,,,,,,성동구,0,1,8
1585,2872807,공유) 05-25구역(구),금천구 독산동 919-7,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 10:58:45,무료,무료,,1154510200190.0,100.0,5.0,,,,,,금천구,0,1,6
1586,2874364,하왕십리동286-138 노상주차장(구),성동구 하왕십리동 286-138 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,2400.0,2023-07-24 09:41:27,무료,무료,,1120010200004.0,250.0,5.0,250.0,5.0,,,,성동구,0,1,5
1587,2876385,동아빌딩앞(구),영등포구 여의도동 1-4 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2023-07-20 10:32:21,무료,유료,200000.0,1156011000007.0,500.0,5.0,500.0,5.0,20000.0,,,영등포구,0,1,3
1588,2877105,청계산 청룡주차장(구),서초구 신원동 224-3,노외 주차장,시간제 주차장,,미연계중,41.0,유료,야간 미개방,0.0,0.0,500.0,1900.0,500.0,1900.0,2023-06-26 11:12:58,무료,무료,0.0,,200.0,10.0,200.0,10.0,3000.0,,,서초구,0,1,4
1589,2877166,명륜동와룡주차장(구),종로구 명륜3가 1-21,노외 주차장,시간제 주차장,02-745-445,미연계중,156.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-11 11:16:21,유료,유료,,,250.0,5.0,250.0,5.0,,,,종로구,0,1,5
1590,2877337,국민일보사옥앞(구),영등포구 여의도동 1-2 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2023-07-20 10:31:42,무료,유료,,1156011000003.0,500.0,5.0,500.0,5.0,200000.0,,,영등포구,0,1,4
1591,2877375,대신시장앞(구),영등포구 신길동 114-5 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2023-07-20 10:37:22,무료,유료,,1156013200002.0,100.0,5.0,100.0,5.0,50000.0,,,영등포구,0,1,4
1592,2877882,개봉1동마을공동주차장(구),구로구 개봉동 416-2,노외 주차장,시간제 주차장,02-839-4875,미연계중,56.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2025-06-23 22:19:24,무료,무료,50000.0,,50.0,5.0,50.0,5.0,,,,구로구,0,1,4
1593,2878173,공유) 02-33구역(구),금천구 독산동 1126-1,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-13 20:46:09,무료,무료,,1154510200188.0,100.0,5.0,,,,,,금천구,0,1,6
1594,2880339,공유) 08-11거주자노외(구),성동구 행당동 341-48,노외 주차장,시간제 + 거주자 주차장,02-2204-7970,미연계중,19.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2023-06-28 14:15:06,무료,무료,0.0,,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,3
1595,2881829,공유) 12-07구역(구),금천구 시흥동 1000-21,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-12-01 18:47:56,무료,무료,0.0,1154510300133.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1596,2882101,공유) 08-00구역(구),금천구 시흥동 243-12,노외 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,52.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-27 11:10:05,무료,무료,40000.0,,100.0,5.0,100.0,5.0,,,,금천구,0,1,4
1597,2882337,공유) 11-19구역(구),금천구 시흥동 935-69,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-11-30 17:07:50,무료,무료,0.0,1154510300122.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1598,2882454,주공3단지상가주변(구),노원구 상계동 735-0 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1900.0,0.0,0.0,2023-07-18 10:22:16,무료,유료,,1135010500035.0,250.0,5.0,250.0,5.0,,,,노원구,0,1,5
1599,2883333,공유) 05-15구역(구),금천구 독산동 189-36,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-25 17:15:34,무료,무료,,1154510200097.0,100.0,5.0,,,,,,금천구,0,1,6
1600,2883686,공유) 02-12구역(구),금천구 독산동 300-22 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-13 20:37:16,무료,무료,,1154510200010.0,100.0,5.0,,,,,,금천구,0,1,6
1601,2883745,공유) 03-27구역(구),금천구 독산동 380-18,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-20 19:52:54,무료,무료,,1154510200138.0,100.0,5.0,,,,,,금천구,0,1,6
1602,2883747,공유) 12-23구역(구),금천구 시흥동 844-30,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,2400.0,0.0,2400.0,2023-12-01 19:51:28,무료,무료,,1154510300123.0,100.0,5.0,,,,,,금천구,0,1,6
1603,2884317,중곡복개천 공영주차장(B)(구),광진구 중곡동 125-2 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1800.0,900.0,1500.0,0.0,2400.0,2023-12-25 18:01:41,무료,무료,100000.0,1121510100035.0,300.0,5.0,0.0,0.0,0.0,,,광진구,0,1,3
1604,2884318,중곡복개천 공영주차장(B)(구),광진구 중곡동 150-197 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1800.0,900.0,1500.0,0.0,2400.0,2023-12-25 18:16:04,무료,무료,100000.0,1121510100031.0,300.0,5.0,0.0,0.0,0.0,,,광진구,0,1,3
1605,2884534,공유) 05-12구역(구),금천구 독산동 1022-47 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-25 16:42:46,무료,무료,,1154510200127.0,100.0,5.0,,,,,,금천구,0,1,6
1606,2885040,공유) 05-13구역(구),금천구 독산동 1021-17,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-25 17:05:03,무료,무료,,1154510200162.0,100.0,5.0,,,,,,금천구,0,1,6
1607,2885508,공유) 06-05구역(구),금천구 독산동 985-21,노외 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,3.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 16:01:11,무료,무료,40000.0,,100.0,5.0,100.0,5.0,,,,금천구,0,1,4
1608,2885568,공유) 10-34구역(구),금천구 시흥동 3-55 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-11-02 17:34:56,무료,무료,,1154510300114.0,100.0,5.0,,,,,,금천구,0,1,6
1609,2887266,공유) 03-21구역(구),금천구 독산동 1082-40,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-20 18:18:46,무료,무료,,1154510200014.0,100.0,5.0,,,,,,금천구,0,1,6
1610,2887388,공유) 09-13구역(구),금천구 시흥동 977-1,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-27 11:22:31,무료,무료,,1154510300031.0,100.0,5.0,,,,,,금천구,0,1,6
1611,2888468,공유) 02-50구역(구),금천구 독산동 300-22 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-13 21:37:47,무료,무료,,1154510200012.0,100.0,5.0,,,,,,금천구,0,1,6
1612,2888526,신성시장길공영노상주차장(구),광진구 중곡동 83-6 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1800.0,900.0,1500.0,0.0,2400.0,2023-12-25 17:46:08,무료,무료,100000.0,1121510100039.0,300.0,10.0,0.0,0.0,0.0,,,광진구,0,1,3
1613,2888587,공유) 06-13구역(구),금천구 독산동 972-2,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 16:30:50,무료,무료,,1154510200081.0,100.0,5.0,,,,,,금천구,0,1,6
1614,2888590,공유) 06-29구역(구),금천구 독산동 997-11,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-27 10:53:13,무료,무료,,1154510200074.0,100.0,5.0,,,,,,금천구,0,1,6
1615,2889027,남가좌2동 제1공영주차장(구),서대문구 남가좌동 64-8,노외 주차장,시간제 + 거주자 주차장,,미연계중,12.0,유료,야간 미개방,800.0,2000.0,800.0,2000.0,800.0,2000.0,2025-07-18 18:02:48,무료,무료,0.0,,150.0,5.0,150.0,5.0,20000.0,,,서대문구,0,1,4
1616,2889715,공유) 10-21구역(구),금천구 시흥동 1000-2,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-11-02 16:29:42,무료,무료,,1154510300074.0,100.0,5.0,,,,,,금천구,0,1,6
1617,2890362,공유) 05-03구역(구),금천구 독산동 284-13,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-25 15:29:21,무료,무료,,1154510200130.0,100.0,5.0,,,,,,금천구,0,1,6
1618,2890791,공유) 04-10구역(구),금천구 독산동 961-13 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-23 17:50:27,무료,무료,0.0,1154510200202.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1619,2891184,공유) 06-10구역(구),금천구 독산동 997-17,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 16:28:28,무료,무료,,1154510200172.0,100.0,5.0,,,,,,금천구,0,1,6
1620,2891185,공유) 06-09구역(구),금천구 독산동 979-30,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 16:19:54,무료,무료,,1154510200159.0,100.0,5.0,,,,,,금천구,0,1,6
1621,2891339,주공3단지상가주변(구),노원구 상계동 735-0 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1900.0,0.0,0.0,2023-07-18 10:22:16,무료,유료,,1135010500035.0,250.0,5.0,250.0,5.0,,,,노원구,0,1,5
1622,2891893,공유) 11-16구역(구),금천구 시흥동 917-26,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-11-30 16:52:07,무료,무료,,1154510300131.0,100.0,5.0,,,,,,금천구,0,1,6
1623,2893828,주공3단지상가주변(구),노원구 상계동 735-0 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1900.0,0.0,0.0,2023-07-18 10:22:16,무료,유료,,1135010500035.0,250.0,5.0,250.0,5.0,,,,노원구,0,1,5
1624,2893978,공유) 04-01구역(구),금천구 독산동 997-0,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-23 16:33:30,무료,무료,,1154510200064.0,100.0,5.0,,,,,,금천구,0,1,6
1625,2893984,공유) 04-09구역(구),금천구 독산동 878-1 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-23 17:43:28,무료,무료,,1154510200197.0,100.0,5.0,,,,,,금천구,0,1,6
1626,2894205,공유) 05-04구역(구),금천구 독산동 201-23 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-25 16:06:20,무료,무료,,1154510200144.0,100.0,5.0,,,,,,금천구,0,1,6
1627,2894412,공유) 03-12구역(구),금천구 독산동 1082-42,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-13 22:45:23,무료,무료,,1154510200026.0,100.0,5.0,,,,,,금천구,0,1,6
1628,2894768,공유) 01-51구역(구),금천구 가산동 2-240,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-09-27 14:03:10,무료,무료,,1154510100005.0,100.0,5.0,,,,,,금천구,0,1,6
1629,2895777,공유) 02-03구역(구),금천구 독산동 144-82,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-13 19:53:48,무료,무료,0.0,1154510200013.0,100.0,5.0,0.0,0.0,,,,금천구,0,1,3
1630,2895971,공유) 09-50구역(구),금천구 시흥동 978-9,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-27 15:49:04,무료,무료,,1154510300068.0,100.0,5.0,,,,,,금천구,0,1,6
1631,2897153,공유) 04-13구역(구),금천구 독산동 885-7,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-23 18:11:45,무료,무료,0.0,1154510200167.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1632,2897687,공유) 11-26구역(구),금천구 시흥동 926-1 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-11-30 17:11:19,무료,무료,0.0,1154510300139.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1633,2898010,공유) 용신동 B 98구간(구),동대문구 용두동 52-42,노외 주차장,시간제 + 거주자 주차장,,미연계중,26.0,유료,야간 미개방,900.0,1900.0,900.0,1900.0,0.0,0.0,2023-07-21 16:10:11,무료,무료,,,1000.0,60.0,1000.0,60.0,,,,동대문구,0,1,6
1634,2898460,도봉2동 법조타운 공영주차장(구),도봉구 도봉동 624-105,노외 주차장,시간제 + 거주자 주차장,02-901-5100,미연계중,155.0,유료,야간 미개방,900.0,1800.0,0.0,1800.0,0.0,1800.0,2023-07-06 15:33:08,무료,무료,0.0,,100.0,5.0,100.0,5.0,0.0,,,도봉구,0,1,3
1635,2899032,공유) 06-04구역(구),금천구 독산동 997-17,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 15:54:13,무료,무료,,1154510200153.0,100.0,5.0,,,,,,금천구,0,1,6
1636,2899706,공유) 05-23구역(구),금천구 독산동 924-4,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 10:31:35,무료,무료,,1154510200008.0,100.0,5.0,,,,,,금천구,0,1,6
1637,2900440,홍은2동 제3공영주차장(구),서대문구 홍은동 265-26,노외 주차장,시간제 + 거주자 주차장,,미연계중,54.0,유료,야간 미개방,800.0,2000.0,800.0,2000.0,800.0,2000.0,2025-07-18 18:26:02,무료,무료,0.0,,150.0,5.0,150.0,5.0,20000.0,,,서대문구,0,1,4
1638,2900611,공유) 06-06구역(구),금천구 독산동 987-7,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 16:09:05,무료,무료,0.0,1154510200157.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1639,2900621,공유) 06-02구역(구),금천구 독산동 997-17,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 15:50:23,무료,무료,,1154510200169.0,100.0,5.0,,,,,,금천구,0,1,6
1640,2900624,공유) 12-02구역(구),금천구 시흥동 861-41,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-12-01 18:28:52,무료,무료,,1154510300169.0,100.0,5.0,,,,,,금천구,0,1,6
1641,2900889,공유) 11-13구역(구),금천구 시흥동 220-4,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-11-30 16:51:59,무료,무료,,1154510300011.0,100.0,5.0,,,,,,금천구,0,1,6
1642,2900898,동우주차장(시),성동구 행당동 32-1,노외 주차장,시간제 주차장,,미연계중,8.0,무료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-28 15:13:51,유료,유료,,,,,,,,,,성동구,0,1,10
1643,2902032,공유) 05-99구역(구),금천구 독산동 198-2,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 15:30:52,무료,무료,,1154510200082.0,100.0,5.0,,,,,,금천구,0,1,6
1644,2903423,공유) 05-22구역(구),금천구 독산동 940-11,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 10:28:58,무료,무료,,1154510200171.0,100.0,5.0,,,,,,금천구,0,1,6
1645,2903657,공유) 08-02구역(구),금천구 시흥동 237-5,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-27 11:17:59,무료,무료,,1154510300055.0,100.0,5.0,,,,,,금천구,0,1,6
1646,2905110,공유) 11-08구역(구),금천구 시흥동 208-3,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-11-02 17:57:08,무료,무료,,1154510300121.0,100.0,5.0,,,,,,금천구,0,1,6
1647,2905746,공유) 11-28구역(구),금천구 시흥동 704-54,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-11-30 17:26:20,무료,무료,0.0,1154510300132.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1648,2905756,공유) 05-07구역(구),금천구 독산동 195-10,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-25 16:24:53,무료,무료,,1154510200150.0,100.0,5.0,,,,,,금천구,0,1,6
1649,2905772,공유) 11-00구역(구),금천구 시흥동 917-5,노외 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,30.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-11-02 17:43:36,무료,무료,40000.0,,100.0,5.0,100.0,5.0,,,,금천구,0,1,4
1650,2905956,공유) 05-14구역(구),금천구 독산동 189-36,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-25 17:08:54,무료,무료,,1154510200181.0,100.0,5.0,,,,,,금천구,0,1,6
1651,2905967,공유) 05-27구역(구),금천구 독산동 189-36 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-26 15:15:20,무료,무료,,1154510200112.0,100.0,5.0,,,,,,금천구,0,1,6
1652,2906573,공유) 03-20구역(구),금천구 독산동 1082-40,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-20 18:11:23,무료,무료,,1154510200110.0,100.0,5.0,,,,,,금천구,0,1,6
